top_0_prob,top_1_prob,top_2_prob,top_3_prob,top_4_prob,top_5_prob,top_6_prob,top_7_prob,top_8_prob,top_9_prob,is_member
0.98769426,0.009104369,0.0013987884,0.0005707927,0.00055385527,0.00027643432,0.00018169699,0.00015885178,5.8544843e-05,2.3508785e-06,1
0.99971825,7.5586424e-05,6.9732094e-05,6.561122e-05,3.4543566e-05,2.1609125e-05,8.248957e-06,4.5773727e-06,1.3716465e-06,5.404376e-07,1
0.29136088,0.26289126,0.21119279,0.094654754,0.07251967,0.04078615,0.016875701,0.005352268,0.0036194734,0.0007470028,1
0.9189973,0.08042923,0.0002544115,0.00014761624,4.9637914e-05,4.944963e-05,4.225196e-05,1.770269e-05,8.588396e-06,3.8977428e-06,1
0.9790111,0.011262644,0.005223892,0.0016739971,0.0015970414,0.0004833299,0.0003316623,0.00029943683,9.873738e-05,1.8133316e-05,1
0.9999676,1.169817e-05,1.0315883e-05,4.244909e-06,2.6804064e-06,2.2325603e-06,1.0324353e-06,9.081328e-08,3.8258527e-08,3.0729808e-08,1
0.46512586,0.34888715,0.14401262,0.026813945,0.013439284,0.0008532204,0.0003388926,0.0003194372,0.00013104077,7.8483135e-05,1
0.99792993,0.0012123547,0.0002912555,0.0002411001,0.00020460827,0.00010279523,1.4522819e-05,1.6329168e-06,9.917128e-07,7.598984e-07,1
0.99948645,0.00024023259,0.00011477706,0.000104432074,4.9047445e-05,2.2768572e-06,1.581095e-06,8.009047e-07,3.3316223e-07,1.1538171e-07,1
0.91028976,0.08763192,0.00068446156,0.00063710543,0.00038083777,0.00020313372,6.0524835e-05,5.4487864e-05,4.7076006e-05,1.0590278e-05,1
0.9681516,0.01994512,0.009012343,0.0013902369,0.0009318773,0.00031434713,0.00019234997,4.0101735e-05,1.3117834e-05,8.895232e-06,1
0.9889353,0.010275319,0.0003423304,0.00017299457,0.00014030024,6.9400885e-05,3.0905343e-05,2.8749424e-05,3.897526e-06,7.781593e-07,1
0.88140935,0.11606001,0.0019005797,0.00048838113,0.00011837944,1.650712e-05,4.286513e-06,1.5877928e-06,6.346349e-07,2.8422227e-07,1
0.99966884,0.00018036112,0.00013138668,1.1586891e-05,2.924659e-06,2.8475356e-06,1.063181e-06,8.769274e-07,1.13638315e-07,6.8073636e-09,1
0.99988806,0.000104059385,6.212286e-06,7.2136834e-07,3.9313812e-07,2.385058e-07,1.6067392e-07,5.2829787e-08,5.2079436e-08,3.2577987e-08,1
0.90839875,0.052828297,0.029262148,0.009226215,0.00010918762,6.5792156e-05,4.610073e-05,4.0105562e-05,1.3212161e-05,1.0205061e-05,1
0.99930096,0.00063109834,4.0076677e-05,7.235543e-06,7.16274e-06,5.697655e-06,4.5483016e-06,2.9919572e-06,9.190274e-08,8.274344e-08,1
0.4573391,0.366903,0.07707456,0.035895217,0.027514445,0.022861829,0.0086787995,0.0015569723,0.001195522,0.0009805777,1
0.9999324,3.3335225e-05,1.4395941e-05,9.999641e-06,3.34158e-06,2.5168063e-06,1.3731145e-06,1.0736325e-06,9.0600616e-07,7.087633e-07,1
0.99679476,0.0024858178,0.00033122054,0.00024346024,6.359022e-05,2.1655258e-05,2.12777e-05,1.4978843e-05,1.2211067e-05,1.104299e-05,1
0.9898767,0.0052464018,0.0020138142,0.0012156465,0.00072665996,0.00052175764,0.0002132096,0.00016342671,1.6892627e-05,5.465259e-06,1
0.84651124,0.10481208,0.019323917,0.012477399,0.007867734,0.0045964904,0.0035083785,0.00040787074,0.00039994155,9.499607e-05,1
0.996002,0.0026321057,0.0006982805,0.00030486056,0.00021328396,8.950371e-05,2.2309001e-05,2.02536e-05,1.3247933e-05,4.169959e-06,1
0.994073,0.0049156845,0.0008106147,0.0001141959,3.2732933e-05,1.8876595e-05,1.2111799e-05,8.899859e-06,8.02458e-06,5.8758096e-06,1
0.9992036,0.0007552177,1.794979e-05,1.0781901e-05,7.3865294e-06,2.21706e-06,2.0731518e-06,5.110231e-07,2.9737947e-07,3.403915e-08,1
0.99702126,0.0027819544,0.00016828383,2.5032132e-05,3.2944008e-06,8.734276e-08,7.274608e-08,2.3771303e-08,1.7685661e-08,1.3616274e-09,1
0.640167,0.2199583,0.07095324,0.037952248,0.01462027,0.0104837045,0.0033878216,0.0013171656,0.0006377019,0.000522584,1
0.98138225,0.009517454,0.0040971944,0.0033244102,0.0013704526,0.00023845641,3.2279506e-05,1.8825722e-05,1.2592131e-05,6.0174298e-06,1
0.8899826,0.10830942,0.0010612997,0.00061806705,9.650111e-06,7.561763e-06,4.9009336e-06,3.3185356e-06,3.1875873e-06,5.9319337e-08,1
0.9988864,0.0010147553,1.9515259e-05,1.909521e-05,1.714e-05,1.640104e-05,1.3977378e-05,1.0774985e-05,1.7881217e-06,2.2944866e-07,1
0.99960953,0.00018564268,0.00010242234,5.6056964e-05,3.3972523e-05,6.1283386e-06,2.73287e-06,1.4440834e-06,1.4100422e-06,6.2505706e-07,1
0.99889576,0.000465462,0.00044646015,0.00011323268,3.1040167e-05,2.0177968e-05,1.3428624e-05,7.311684e-06,6.0854454e-06,1.0710241e-06,1
0.7250954,0.27467346,0.0001895411,2.1773718e-05,8.677968e-06,4.0619097e-06,3.9789716e-06,1.2051827e-06,1.0412881e-06,9.040253e-07,1
0.9137853,0.044247795,0.016440826,0.01482473,0.009953272,0.0005392001,0.0001160333,6.645158e-05,2.1210702e-05,5.3090357e-06,1
0.9996159,0.00028378374,7.3981275e-05,8.032579e-06,7.6272754e-06,5.583497e-06,3.6671108e-06,7.5016203e-07,5.740201e-07,1.252755e-07,1
0.66467595,0.23591089,0.079688065,0.01354808,0.0050173234,0.0006347513,0.0002438527,0.00017853554,5.497864e-05,4.749291e-05,1
0.9999188,3.4851215e-05,2.2036449e-05,1.1096601e-05,8.174999e-06,3.2182393e-06,8.554535e-07,6.7232725e-07,2.6981547e-07,6.095502e-08,1
0.6125316,0.37682062,0.005492562,0.0023891593,0.0021558735,0.00023653862,0.0002067077,9.748243e-05,4.265126e-05,2.6841079e-05,1
0.63429034,0.15672372,0.077224806,0.05637334,0.048020814,0.01570604,0.0047886367,0.0031218468,0.0027770197,0.0009733203,1
0.9999846,4.792625e-06,4.27139e-06,4.173868e-06,1.5502825e-06,3.98188e-07,1.0129058e-07,4.8616904e-08,2.0134003e-08,1.38304435e-08,1
0.9766201,0.02337299,2.1359413e-06,1.9001151e-06,1.2774908e-06,7.253624e-07,4.6062578e-07,2.826047e-07,1.3006643e-07,4.0440025e-08,1
0.9893197,0.009047893,0.0007880848,0.0002752039,0.00019192038,0.00016382396,0.00014050263,4.127761e-05,2.3206305e-05,8.456142e-06,1
0.98860455,0.0076230015,0.0034975628,9.969465e-05,7.962826e-05,4.692086e-05,4.634676e-05,1.311449e-06,7.6634e-07,3.003241e-07,1
0.8258738,0.1228224,0.032194015,0.01710511,0.001125597,0.00056311366,0.00026475027,3.4046698e-05,1.3601021e-05,3.661688e-06,1
0.9991099,0.0005562281,0.00011886093,6.640475e-05,4.9262562e-05,4.2972406e-05,4.2342832e-05,8.911322e-06,3.1294876e-06,1.92281e-06,1
0.9422201,0.025737807,0.014758879,0.009181881,0.007327887,0.00023189324,0.00020317412,0.00019344495,0.00012498588,1.9914778e-05,1
0.99651647,0.0028195882,0.00028609857,0.00026639082,7.4409334e-05,1.8653462e-05,1.2373783e-05,3.9638585e-06,1.4783634e-06,5.542234e-07,1
0.92101943,0.0513458,0.013662127,0.011532445,0.00072394125,0.00056601106,0.0005210449,0.0002673295,0.00019067462,0.00017119842,1
0.54306453,0.4058763,0.04559012,0.0036291897,0.0008940381,0.00056714285,0.00022704487,0.00011353808,3.1371525e-05,6.6870057e-06,1
0.9795599,0.018576259,0.0013120596,0.0003741078,8.5655825e-05,5.2268453e-05,2.4934801e-05,6.8919685e-06,5.8013447e-06,2.03885e-06,1
0.99447143,0.004854257,0.0003474154,0.00015316937,0.00014105673,1.9009616e-05,9.16999e-06,1.6168422e-06,1.4962205e-06,1.403228e-06,1
0.63332325,0.15957054,0.07805897,0.05945694,0.04359498,0.011763892,0.008937761,0.0020827441,0.0018091699,0.0014016827,1
0.9914255,0.0036806795,0.0033595238,0.00074669794,0.0005905982,9.4143645e-05,3.7957278e-05,3.7426333e-05,2.346413e-05,4.039793e-06,1
0.55421215,0.39347565,0.047946487,0.0033176912,0.00050102733,0.00022505876,9.353414e-05,8.981169e-05,7.235793e-05,6.61557e-05,1
0.9999479,3.8976625e-05,4.3213995e-06,3.5754085e-06,1.9159258e-06,1.6014848e-06,8.104645e-07,7.288823e-07,2.1337355e-07,3.6989938e-08,1
0.9741528,0.02449933,0.0011071131,0.00014974455,7.452268e-05,1.3842457e-05,1.070521e-06,9.591514e-07,3.7171984e-07,1.7397053e-07,1
0.8738662,0.124117956,0.0008098935,0.0005905649,0.00036822798,7.431067e-05,6.869521e-05,4.55813e-05,3.9942246e-05,1.8695273e-05,1
0.8669726,0.085358866,0.016594812,0.011971321,0.00845556,0.0068334043,0.002112154,0.0013864927,0.0002497144,6.498119e-05,1
0.84170675,0.15650892,0.0014196096,0.00011345494,0.00011306921,0.00010954592,2.0139694e-05,3.325327e-06,2.9851594e-06,2.0957082e-06,1
0.94612145,0.05371262,0.00013952982,9.6306785e-06,8.3066e-06,3.3736424e-06,3.1486588e-06,1.4325651e-06,2.656097e-07,2.4734086e-07,1
0.9799084,0.013391339,0.0041464204,0.0020786375,0.00031798513,6.438714e-05,5.7685e-05,1.8461602e-05,1.1809207e-05,4.942016e-06,1
1.0,1.4618424e-08,1.2336837e-08,1.2007255e-08,4.944526e-09,4.0591805e-09,1.3884356e-09,1.8744328e-10,1.8197484e-10,5.0520928e-11,1
0.99976915,0.00012695705,4.8777016e-05,1.7718896e-05,1.5380298e-05,7.434553e-06,6.1673827e-06,4.7865415e-06,3.1088985e-06,5.236659e-07,1
0.9236426,0.0762781,4.3542368e-05,1.799653e-05,8.263539e-06,3.3070726e-06,2.20453e-06,1.9689608e-06,1.5556923e-06,4.0714846e-07,1
0.9981914,0.0017507187,3.080667e-05,1.9093104e-05,5.039488e-06,1.7221656e-06,5.501847e-07,3.0975914e-07,1.964114e-07,1.5031506e-07,1
0.7152568,0.22368686,0.055163864,0.0020624397,0.0015114329,0.0009830631,0.0007577635,0.00051404745,4.396671e-05,1.9647607e-05,1
0.9963972,0.0026202458,0.00062856724,0.00017511864,9.55931e-05,4.7836296e-05,1.8503524e-05,1.3323624e-05,3.0831507e-06,5.99485e-07,1
0.99851495,0.0011280652,0.00022638861,5.2457897e-05,4.8784124e-05,1.5860891e-05,4.7222243e-06,3.7386199e-06,3.4078914e-06,1.6892825e-06,1
0.99744844,0.002452097,3.4028053e-05,2.0766127e-05,1.6957194e-05,1.5499641e-05,7.0720866e-06,3.8569333e-06,8.594139e-07,4.1894955e-07,1
0.9979317,0.0019932403,3.9024664e-05,1.2797568e-05,9.622441e-06,7.8928015e-06,2.266587e-06,1.3042021e-06,1.214497e-06,9.020901e-07,1
0.99998605,1.0155266e-05,2.831085e-06,3.864208e-07,1.6447632e-07,1.3249081e-07,7.7359516e-08,6.728923e-08,5.9615864e-08,2.0591682e-09,1
0.8374438,0.06743588,0.042955358,0.02111753,0.013884314,0.009251659,0.0047346065,0.0030681626,8.582783e-05,2.2743194e-05,1
0.9995648,0.00035490052,3.500373e-05,2.803636e-05,9.894219e-06,6.1860665e-06,3.3439642e-07,3.18612e-07,2.590208e-07,2.4840327e-07,1
0.688106,0.14609946,0.10599087,0.04654189,0.011531214,0.0009987883,0.00039626827,0.00014791932,0.000107988635,7.9609046e-05,1
0.84835124,0.14047475,0.009198398,0.0017411569,0.0001754458,2.425218e-05,1.8278088e-05,9.958316e-06,5.979798e-06,6.140288e-07,1
0.81039935,0.12513228,0.025983611,0.020802993,0.011449592,0.003632576,0.0023372853,0.00012396005,9.378301e-05,4.465269e-05,1
0.98965085,0.00777929,0.0020963647,0.0002860737,0.000116884024,2.6606815e-05,2.37826e-05,1.0252256e-05,8.80062e-06,1.1437737e-06,1
0.9387251,0.05051102,0.008415962,0.00094634603,0.0007614558,0.00047939963,9.8633434e-05,2.2942662e-05,2.0149688e-05,1.9035377e-05,1
0.9275427,0.0558299,0.016443053,5.711983e-05,3.9376297e-05,3.4971337e-05,2.4517363e-05,1.4752092e-05,1.3067597e-05,5.2292927e-07,1
0.76770943,0.14834547,0.037678394,0.01131065,0.010993337,0.007940936,0.0063501587,0.0050181993,0.0032849745,0.001368511,1
0.99985945,7.6621676e-05,4.814464e-05,8.979274e-06,5.1468564e-06,1.3767458e-06,1.0789205e-07,5.291511e-08,4.486275e-08,4.162051e-09,1
0.6442541,0.33352438,0.020433715,0.0013675495,0.0001354284,8.15384e-05,7.899741e-05,6.183482e-05,3.363982e-05,2.8870556e-05,1
0.7539239,0.2250875,0.009342799,0.0043580886,0.0032024123,0.0022877627,0.0010949877,0.00041979007,0.00021445115,6.833822e-05,1
0.9998056,0.00019105776,2.4094243e-06,6.846072e-07,1.0134511e-07,9.181054e-08,3.4402238e-08,3.3687837e-08,1.30622e-08,4.088771e-09,1
0.9962469,0.0014217659,0.00095886,0.00058710075,0.00051874056,9.2136266e-05,5.8811813e-05,4.1330135e-05,3.917917e-05,3.5169618e-05,1
0.79030883,0.052676853,0.047780715,0.04084205,0.024264071,0.018056333,0.013330008,0.012090138,0.00049028493,0.00016078752,1
0.99987817,8.852365e-05,1.0421125e-05,6.968843e-06,5.1494767e-06,4.6739683e-06,2.585507e-06,2.4731246e-06,7.867031e-07,2.7617668e-07,1
0.9121933,0.06615372,0.011249542,0.004139099,0.0023207073,0.0018984663,0.0011333162,0.0007618437,9.3556875e-05,5.6423116e-05,1
0.9192976,0.069916196,0.004464353,0.002211767,0.0018853651,0.0006702625,0.00060332514,0.000550571,0.00028624307,0.0001143324,1
0.999592,0.000118779775,0.00010507541,9.0897556e-05,5.6294703e-05,1.5616919e-05,1.15975645e-05,4.702609e-06,2.6915902e-06,2.191629e-06,1
0.99140996,0.003800879,0.0019350341,0.0011734347,0.000857301,0.0005952843,0.00014535694,4.1929758e-05,2.6416437e-05,1.44329015e-05,1
0.7392274,0.25739577,0.0014624451,0.001420823,0.00030209453,0.00010362282,4.525603e-05,2.2200265e-05,1.39197455e-05,6.5098457e-06,1
0.9999858,8.805906e-06,3.8279522e-06,8.3023724e-07,4.706147e-07,8.856243e-08,7.7380605e-08,3.4617837e-08,1.1537193e-08,1.1377666e-08,1
0.95144325,0.027841968,0.015884608,0.0012599298,0.0012214915,0.0007456609,0.0006381236,0.0005998795,0.00035245725,1.2582973e-05,1
0.9972631,0.0023814915,0.00033846378,7.994504e-06,3.152682e-06,2.5880036e-06,1.4245012e-06,9.378028e-07,6.3193716e-07,2.2849932e-07,1
0.6633438,0.2948327,0.040401004,0.0005034683,0.00037281823,0.00023362596,0.00011800573,0.00011343555,5.5960503e-05,2.5222771e-05,1
0.9999856,1.3965909e-05,3.4551257e-07,7.7664325e-08,5.916228e-08,8.31083e-09,5.8375593e-09,3.4360994e-09,1.8441715e-09,4.4168946e-10,1
0.984792,0.00650877,0.004950936,0.001726349,0.0008069315,0.00045908213,0.00041708935,0.00023982661,5.536513e-05,4.365102e-05,1
0.9913386,0.0022172933,0.0021831775,0.0017464496,0.0015809843,0.00079817575,8.248683e-05,3.5423935e-05,1.4510029e-05,2.8660227e-06,1
0.9975727,0.0022881632,0.00013584633,1.3548342e-06,8.7807064e-07,8.5817936e-07,1.1116554e-07,9.650772e-08,7.9712015e-09,6.725239e-09,1
0.9898252,0.0076791113,0.0023981587,3.9701157e-05,3.8894414e-05,1.40799875e-05,2.4499877e-06,1.3340374e-06,6.544072e-07,5.5899466e-07,1
0.99772185,0.0013069713,0.00062540243,0.00012681495,0.00010764297,0.000102612605,7.673241e-06,5.91232e-07,2.9070128e-07,1.4629497e-07,1
0.9999987,1.3680109e-06,3.906384e-08,8.37205e-09,3.0191305e-09,1.656077e-09,1.3691627e-09,1.2000639e-09,9.2079677e-10,6.684511e-10,1
0.981355,0.008689412,0.0051537394,0.0017190103,0.0010552396,0.0010044791,0.00078478863,0.00013294532,7.111973e-05,3.4210683e-05,1
1.0,4.831841e-08,2.735648e-08,5.443088e-09,3.5691199e-09,1.5199849e-09,5.467089e-10,1.8234975e-10,1.1837242e-10,1.8154245e-11,1
0.9997222,0.00011115054,9.8576624e-05,5.583438e-05,1.0193276e-05,1.2599522e-06,4.2064443e-07,1.3399216e-07,5.850804e-08,2.1584954e-08,1
0.9938128,0.006051423,0.00010932461,1.1585669e-05,8.692647e-06,3.0772335e-06,1.534595e-06,8.645954e-07,5.821994e-07,1.0837876e-07,1
0.9899894,0.004063187,0.0026704054,0.0015476965,0.00049465586,0.00042784424,0.000309948,0.00026891843,0.00021102838,1.6884918e-05,1
0.6781468,0.2729449,0.04516408,0.0024508974,0.0009337261,0.00018060059,9.579869e-05,7.4661904e-05,5.2738897e-06,3.2554983e-06,1
0.91198623,0.086304985,0.00094690575,0.0006083672,8.054953e-05,2.162982e-05,1.8055853e-05,1.7938575e-05,1.446645e-05,8.472326e-07,1
0.968082,0.031178849,0.00028674866,0.00023117896,9.427011e-05,6.025702e-05,4.9536633e-05,8.631752e-06,4.8145316e-06,3.794881e-06,1
0.9983619,0.0007368415,0.00056413526,0.00014042135,0.00013622556,4.4476023e-05,7.743492e-06,6.131819e-06,1.8676559e-06,2.9690406e-07,1
0.9950347,0.0022132765,0.002018513,0.00037219847,0.00020279412,0.00012319643,2.4123072e-05,7.0675324e-06,3.3506278e-06,7.7114066e-07,1
0.992434,0.0064172116,0.0007070913,0.0001713737,8.014288e-05,6.2624196e-05,4.9331204e-05,4.8181373e-05,1.8724191e-05,1.1315714e-05,1
0.9642292,0.018307328,0.013147,0.0033634224,0.0007171737,0.00014881,5.6624995e-05,2.7566884e-05,2.0872462e-06,7.652598e-07,1
0.99952114,0.00023721569,0.0002228093,4.7299454e-06,4.564801e-06,4.480854e-06,3.4059553e-06,8.182716e-07,5.150498e-07,3.0200985e-07,1
0.9988668,0.00062520447,0.00021535988,0.00020890163,5.4424512e-05,1.1173028e-05,9.918342e-06,5.5008177e-06,1.4308104e-06,1.3319687e-06,1
0.9701939,0.017795209,0.010814721,0.0008751169,0.00011063215,6.9492846e-05,6.696262e-05,3.5741574e-05,2.8275072e-05,9.9195695e-06,1
0.7739035,0.08565428,0.06514252,0.02586122,0.021208819,0.017131334,0.0067002145,0.0025828942,0.0016029781,0.00021227423,1
0.9999962,1.5683984e-06,1.5197858e-06,5.1308405e-07,7.6672244e-08,6.5897595e-08,6.085424e-08,2.592516e-08,1.6801748e-08,4.7679825e-09,1
1.0,7.817831e-09,2.9244933e-09,5.916928e-10,1.5624056e-10,2.5556217e-11,1.9733064e-11,6.3378053e-12,2.4321936e-12,1.1161484e-12,1
0.88461936,0.06264903,0.051025994,0.000794027,0.0004136376,0.000300749,0.00015828533,2.225026e-05,1.4765012e-05,1.9038762e-06,1
0.9907492,0.008340653,0.0006598396,0.00013163412,4.981851e-05,3.4460558e-05,1.7282391e-05,1.0195492e-05,4.670726e-06,2.2233953e-06,1
0.998387,0.0011337188,0.00012873938,9.5376636e-05,8.8211746e-05,6.6410685e-05,3.806948e-05,3.221337e-05,2.1994421e-05,8.318886e-06,1
0.36589757,0.2824941,0.18582603,0.14725126,0.0072104693,0.0039694477,0.0030735414,0.0019068755,0.0017848467,0.00058588345,1
0.9751828,0.024230689,0.00038621709,0.00017089122,2.1253065e-05,2.6174257e-06,2.1965602e-06,1.7481252e-06,1.5336816e-06,8.765359e-08,1
0.99770004,0.00120106,0.0010892187,4.8296783e-06,2.3313696e-06,8.9257367e-07,6.2730317e-07,4.5376618e-07,3.9722408e-07,1.6123356e-07,1
0.5353272,0.390411,0.021930156,0.018803148,0.013949114,0.009375083,0.0065104496,0.0026663989,0.00074780005,0.00027964037,1
0.9991467,0.00084837,3.1142367e-06,7.498542e-07,6.041422e-07,3.649239e-07,1.1389721e-07,3.495775e-08,2.9762781e-09,2.0634683e-09,1
0.99915814,0.0007294908,3.6536265e-05,2.9176988e-05,1.6634729e-05,1.3758122e-05,9.994835e-06,3.195318e-06,2.0739474e-06,9.648513e-07,1
0.99998283,1.2393423e-05,1.9257054e-06,1.4603071e-06,7.132045e-07,3.3193575e-07,1.7232855e-07,1.01896326e-07,5.1711485e-08,1.7657417e-08,1
0.9953857,0.0045598703,2.6439715e-05,1.5736929e-05,7.0269853e-06,3.489934e-06,7.7959083e-07,6.715835e-07,2.1617426e-07,2.6032595e-08,1
0.99927086,0.00037135291,0.00027558536,1.9975372e-05,1.9760791e-05,1.4121592e-05,1.3305717e-05,1.3077351e-05,1.5107343e-06,4.805306e-07,1
0.9970716,0.0015994245,0.0005267064,0.00034494366,0.00023770102,0.0001586789,2.5619813e-05,1.931216e-05,1.3535499e-05,2.441932e-06,1
0.9934257,0.0053130547,0.0008427356,0.00022624053,0.00012459529,4.7896658e-05,1.6693271e-05,1.5231413e-06,9.0566283e-07,6.584396e-07,1
0.953302,0.019482324,0.010393183,0.009812944,0.003361329,0.003305701,0.00019980303,9.430703e-05,4.7150214e-05,1.239042e-06,1
0.5155066,0.48033503,0.00304032,0.0003809601,0.0003281877,0.00026565895,6.3966254e-05,4.729228e-05,1.7016373e-05,1.4990225e-05,1
0.4053973,0.34691477,0.22917482,0.010168158,0.0035387427,0.002542744,0.0012434126,0.00061268674,0.0003957837,1.1580108e-05,1
0.9972308,0.0021198015,0.00028266959,0.00013928532,8.6238295e-05,7.668744e-05,4.9598584e-05,6.9378493e-06,3.98515e-06,3.8860617e-06,1
0.99999964,1.066122e-07,7.208061e-08,6.178531e-08,2.975118e-08,1.0397887e-09,1.0307607e-09,7.818138e-10,9.758093e-11,4.2712476e-11,1
0.999946,2.490646e-05,1.4831024e-05,6.8714357e-06,5.5833752e-06,7.7683217e-07,4.352791e-07,3.1392548e-07,1.7824065e-07,1.2599236e-07,1
0.99803346,0.0019650026,8.4101356e-07,3.1981824e-07,1.4779536e-07,6.5769505e-08,6.1404684e-08,3.9859966e-08,3.2681083e-08,2.1170559e-08,1
0.99927384,0.0006875326,3.7477912e-05,6.2980433e-07,1.6870865e-07,1.4198187e-07,8.392292e-08,8.357485e-08,2.7956023e-08,1.1377158e-08,1
0.87522054,0.052763477,0.027011754,0.02548259,0.011689996,0.003043026,0.0022889012,0.0017980549,0.0006529097,4.8709077e-05,1
0.9999908,3.333143e-06,3.0898086e-06,9.4863844e-07,6.0267683e-07,5.75324e-07,3.869876e-07,2.9573286e-07,2.8318276e-08,1.7008238e-08,1
0.9907578,0.0038756104,0.003292392,0.0016885187,0.0003434768,2.3169136e-05,1.07212245e-05,2.9998287e-06,2.9659204e-06,2.297615e-06,1
0.9999887,6.4111264e-06,1.6094124e-06,1.4948048e-06,8.57432e-07,6.411282e-07,2.8021e-07,6.541423e-08,5.6311986e-09,2.1856288e-09,1
0.9997334,8.528726e-05,6.956782e-05,5.844588e-05,2.4578689e-05,1.7637423e-05,7.918363e-06,1.5146989e-06,1.0814693e-06,5.339935e-07,1
0.85176927,0.14648347,0.00096102664,0.0004071941,0.00026291667,9.688394e-05,1.1062302e-05,3.5483984e-06,2.3948653e-06,2.3215616e-06,1
0.9912374,0.0039420766,0.0019248164,0.0012248905,0.0005249397,0.00046853087,0.00031771362,0.00017102886,0.00014546892,4.3193042e-05,1
0.99490285,0.003422254,0.00061453826,0.00053545804,0.00031111014,0.00010596565,6.5511806e-05,2.1058886e-05,1.508963e-05,6.0544817e-06,1
0.95981234,0.037762612,0.00066594605,0.0006633843,0.0004617107,0.00026503284,0.00019683946,0.0001547252,1.4499512e-05,2.8971326e-06,1
0.9997763,0.000117806914,5.520483e-05,3.429119e-05,7.483747e-06,4.4585163e-06,2.8001493e-06,9.225446e-07,6.7313846e-07,1.02655896e-07,1
0.992015,0.0045648986,0.002317199,0.00050457654,0.00026281382,0.00015297081,0.00014550351,2.8750943e-05,4.1919934e-06,4.0286873e-06,1
0.99936813,0.0005783526,3.837428e-05,1.1831361e-05,1.5745928e-06,7.471633e-07,4.609971e-07,2.4288462e-07,1.9414524e-07,1.1316619e-07,1
0.9999993,7.4215035e-07,2.882389e-08,2.4112909e-08,4.4565682e-10,3.6888084e-10,3.1564992e-10,3.314809e-11,2.5189998e-11,9.882322e-12,1
0.9999745,1.6768272e-05,4.6744904e-06,2.924758e-06,6.0325294e-07,2.960102e-07,1.9270901e-07,3.0423607e-08,1.4797249e-08,1.1773681e-08,1
0.9999181,5.698741e-05,1.1120747e-05,3.8682792e-06,3.31898e-06,2.5540376e-06,1.7778234e-06,8.0520937e-07,7.486418e-07,7.0163793e-07,1
0.9999964,1.7034292e-06,1.1355414e-06,3.6459525e-07,1.396024e-07,8.607383e-08,4.135811e-08,9.384602e-09,8.914428e-09,1.1305056e-09,1
0.9913986,0.0022651239,0.002001966,0.0015975478,0.00073740806,0.00050483434,0.00048715694,0.0004747976,0.0003143428,0.00021820764,1
0.9904695,0.008867054,0.00049723394,8.790057e-05,3.1158863e-05,1.6991698e-05,9.923654e-06,9.884325e-06,6.2729573e-06,4.1372646e-06,1
0.99987054,0.00012875069,4.939579e-07,7.110202e-08,3.899236e-08,2.4152195e-08,2.6500901e-09,1.7243378e-09,1.5741775e-09,5.5016525e-10,1
0.99980587,0.00016359177,8.690146e-06,8.589246e-06,4.7384183e-06,4.1994635e-06,2.8049549e-06,6.231703e-07,4.6199935e-07,3.8753495e-07,1
0.5611948,0.40694067,0.026461402,0.0025645923,0.0011618227,0.0008262865,0.00032261867,0.00023129069,0.00018782516,0.00010872126,1
0.993476,0.0038065356,0.002572479,8.963151e-05,3.5851182e-05,8.276325e-06,5.85283e-06,3.1988327e-06,1.9056597e-06,3.6256216e-07,1
0.9991623,0.00038536734,0.00010366009,8.574689e-05,8.571215e-05,7.783621e-05,5.326045e-05,2.9138071e-05,1.5481135e-05,1.5959486e-06,1
0.98614234,0.01183872,0.0012529659,0.00057494955,8.6924556e-05,5.2049025e-05,2.2799637e-05,1.417149e-05,1.1366454e-05,3.7332966e-06,1
0.7630247,0.19424637,0.033914052,0.0070272484,0.0006971188,0.00067736534,0.00024049109,0.00012994013,2.9153962e-05,1.3523528e-05,1
0.89823645,0.037748717,0.024335003,0.021191427,0.006889188,0.004913551,0.0033532954,0.0030185299,0.00024213833,7.167719e-05,1
0.99997306,2.406366e-05,1.3567956e-06,6.035392e-07,5.1914634e-07,3.4882498e-07,1.04590626e-07,4.8570833e-08,3.7875716e-09,2.555214e-09,1
0.9954137,0.0040249196,0.00027426804,0.00013568229,6.981996e-05,4.5492714e-05,3.165462e-05,2.4894725e-06,1.3123279e-06,6.8705776e-07,1
0.9979601,0.001011561,0.00032626526,0.0002966195,0.00014110516,9.556133e-05,8.931718e-05,5.692629e-05,1.6105843e-05,6.5808413e-06,1
0.6144011,0.3063885,0.03966683,0.032436833,0.0035885526,0.0024425995,0.0005515668,0.00024923176,0.00022252843,5.2225252e-05,1
0.6644166,0.09352963,0.09226977,0.07367331,0.041070946,0.029291723,0.001840507,0.0016492283,0.0012883036,0.0009700159,1
0.9992099,0.0006353848,0.000117555166,1.0203648e-05,8.277071e-06,6.250626e-06,4.5518223e-06,4.4897142e-06,2.9539697e-06,4.0525865e-07,1
0.7635125,0.15088758,0.06248207,0.013905165,0.0072739692,0.0011841548,0.0003219121,0.0002333344,0.00016090657,3.8413717e-05,1
0.94585687,0.017938677,0.017676178,0.017127223,0.0005786587,0.000578625,0.00020085258,2.0869187e-05,1.4282917e-05,7.808209e-06,1
0.999403,0.00052355777,3.3369597e-05,2.7263903e-05,3.4834716e-06,3.40025e-06,2.3105133e-06,1.7932692e-06,1.0191804e-06,8.9835197e-07,1
